[23:59:26.227 18/12/1990]	N	0.758	N	[23:59:26.984 18/12/1990]
[23:59:26.984 18/12/1990]	N	0.766	N	[23:59:27.750 18/12/1990]
[23:59:27.750 18/12/1990]	N	0.773	N	[23:59:28.523 18/12/1990]
[23:59:28.523 18/12/1990]	N	0.781	N	[23:59:29.305 18/12/1990]
[23:59:29.305 18/12/1990]	N	0.797	N	[23:59:30.102 18/12/1990]
[23:59:30.102 18/12/1990]	N	0.789	N	[23:59:30.891 18/12/1990]
[23:59:30.891 18/12/1990]	N	0.805	N	[23:59:31.695 18/12/1990]
[23:59:31.695 18/12/1990]	N	0.812	N	[23:59:32.508 18/12/1990]
[23:59:32.508 18/12/1990]	N	0.805	N	[23:59:33.313 18/12/1990]
[23:59:33.313 18/12/1990]	N	0.812	N	[23:59:34.125 18/12/1990]
[23:59:34.125 18/12/1990]	N	0.828	N	[23:59:34.953 18/12/1990]
[23:59:34.953 18/12/1990]	N	0.836	N	[23:59:35.789 18/12/1990]
[23:59:35.789 18/12/1990]	N	0.828	N	[23:59:36.617 18/12/1990]
[23:59:36.617 18/12/1990]	N	0.836	N	[23:59:37.453 18/12/1990]
[23:59:37.453 18/12/1990]	N	0.820	N	[23:59:38.273 18/12/1990]
[23:59:38.273 18/12/1990]	N	0.820	N	[23:59:39.094 18/12/1990]
[23:59:39.094 18/12/1990]	N	0.812	N	[23:59:39.906 18/12/1990]
[23:59:39.906 18/12/1990]	N	0.805	N	[23:59:40.711 18/12/1990]
[23:59:40.711 18/12/1990]	N	0.781	N	[23:59:41.492 18/12/1990]
[23:59:41.492 18/12/1990]	N	0.773	N	[23:59:42.266 18/12/1990]
[23:59:42.266 18/12/1990]	N	0.773	N	[23:59:43.039 18/12/1990]
[23:59:43.039 18/12/1990]	N	0.773	N	[23:59:43.813 18/12/1990]
[23:59:43.813 18/12/1990]	N	0.766	N	[23:59:44.578 18/12/1990]
[23:59:44.578 18/12/1990]	N	0.781	N	[23:59:45.359 18/12/1990]
[23:59:45.359 18/12/1990]	N	0.781	N	[23:59:46.141 18/12/1990]
[23:59:46.141 18/12/1990]	N	0.781	N	[23:59:46.922 18/12/1990]
[23:59:46.922 18/12/1990]	N	0.781	N	[23:59:47.703 18/12/1990]
[23:59:47.703 18/12/1990]	N	0.781	N	[23:59:48.484 18/12/1990]
[23:59:48.484 18/12/1990]	N	0.797	N	[23:59:49.281 18/12/1990]
[23:59:49.281 18/12/1990]	N	0.789	N	[23:59:50.070 18/12/1990]
[23:59:50.070 18/12/1990]	N	0.789	N	[23:59:50.859 18/12/1990]
[23:59:50.859 18/12/1990]	N	0.781	N	[23:59:51.641 18/12/1990]
[23:59:51.641 18/12/1990]	N	0.781	N	[23:59:52.422 18/12/1990]
[23:59:52.422 18/12/1990]	N	0.773	N	[23:59:53.195 18/12/1990]
[23:59:53.195 18/12/1990]	N	0.766	N	[23:59:53.961 18/12/1990]
[23:59:53.961 18/12/1990]	N	0.773	N	[23:59:54.734 18/12/1990]
[23:59:54.734 18/12/1990]	N	0.766	N	[23:59:55.500 18/12/1990]
[23:59:55.500 18/12/1990]	N	0.766	N	[23:59:56.266 18/12/1990]
[23:59:56.266 18/12/1990]	N	0.758	N	[23:59:57.023 18/12/1990]
[23:59:57.023 18/12/1990]	N	0.758	N	[23:59:57.781 18/12/1990]
[23:59:57.781 18/12/1990]	N	0.742	N	[23:59:58.523 18/12/1990]
[23:59:58.523 18/12/1990]	N	0.734	N	[23:59:59.258 18/12/1990]
[23:59:59.258 18/12/1990]	N	0.727	N	[23:59:59.984 18/12/1990]
[23:59:59.984 18/12/1990]	N	0.742	N	[00:00:00.727 19/12/1990]
[00:00:00.727 19/12/1990]	N	0.734	N	[00:00:01.461 19/12/1990]
[00:00:01.461 19/12/1990]	N	0.734	N	[00:00:02.195 19/12/1990]
[00:00:02.195 19/12/1990]	N	0.750	N	[00:00:02.945 19/12/1990]
[00:00:02.945 19/12/1990]	N	0.758	N	[00:00:03.703 19/12/1990]
[00:00:03.703 19/12/1990]	N	0.766	N	[00:00:04.469 19/12/1990]
[00:00:04.469 19/12/1990]	N	0.789	N	[00:00:05.258 19/12/1990]
[00:00:05.258 19/12/1990]	N	0.805	N	[00:00:06.063 19/12/1990]
[00:00:06.063 19/12/1990]	N	0.789	N	[00:00:06.852 19/12/1990]
[00:00:06.852 19/12/1990]	N	0.789	N	[00:00:07.641 19/12/1990]
[00:00:07.641 19/12/1990]	N	0.805	N	[00:00:08.445 19/12/1990]
[00:00:08.445 19/12/1990]	N	0.797	N	[00:00:09.242 19/12/1990]
[00:00:09.242 19/12/1990]	N	0.789	N	[00:00:10.031 19/12/1990]
[00:00:10.031 19/12/1990]	N	0.781	N	[00:00:10.813 19/12/1990]
[00:00:10.813 19/12/1990]	N	0.461	V	[00:00:11.273 19/12/1990]
[00:00:11.273 19/12/1990]	V	1.086	N	[00:00:12.359 19/12/1990]
[00:00:12.359 19/12/1990]	N	0.797	N	[00:00:13.156 19/12/1990]
[00:00:13.156 19/12/1990]	N	0.797	N	[00:00:13.953 19/12/1990]
[00:00:13.953 19/12/1990]	N	0.797	N	[00:00:14.750 19/12/1990]
[00:00:14.750 19/12/1990]	N	0.805	N	[00:00:15.555 19/12/1990]
[00:00:15.555 19/12/1990]	N	0.805	N	[00:00:16.359 19/12/1990]
[00:00:16.359 19/12/1990]	N	0.805	N	[00:00:17.164 19/12/1990]
[00:00:17.164 19/12/1990]	N	0.812	N	[00:00:17.977 19/12/1990]
[00:00:17.977 19/12/1990]	N	0.797	N	[00:00:18.773 19/12/1990]
[00:00:18.773 19/12/1990]	N	0.805	N	[00:00:19.578 19/12/1990]
[00:00:19.578 19/12/1990]	N	0.781	N	[00:00:20.359 19/12/1990]
[00:00:20.359 19/12/1990]	N	0.773	N	[00:00:21.133 19/12/1990]
[00:00:21.133 19/12/1990]	N	0.758	N	[00:00:21.891 19/12/1990]
[00:00:21.891 19/12/1990]	N	0.750	N	[00:00:22.641 19/12/1990]
[00:00:22.641 19/12/1990]	N	0.742	N	[00:00:23.383 19/12/1990]
[00:00:23.383 19/12/1990]	N	0.742	N	[00:00:24.125 19/12/1990]
[00:00:24.125 19/12/1990]	N	0.750	N	[00:00:24.875 19/12/1990]
[00:00:24.875 19/12/1990]	N	0.758	N	[00:00:25.633 19/12/1990]
[00:00:25.633 19/12/1990]	N	0.750	N	[00:00:26.383 19/12/1990]
[00:00:26.383 19/12/1990]	N	0.758	N	[00:00:27.141 19/12/1990]
[00:00:27.141 19/12/1990]	N	0.758	N	[00:00:27.898 19/12/1990]
[00:00:27.898 19/12/1990]	N	0.766	N	[00:00:28.664 19/12/1990]
[00:00:28.664 19/12/1990]	N	0.766	N	[00:00:29.430 19/12/1990]
[00:00:29.430 19/12/1990]	N	0.773	N	[00:00:30.203 19/12/1990]
[00:00:30.203 19/12/1990]	N	0.766	N	[00:00:30.969 19/12/1990]
[00:00:30.969 19/12/1990]	N	0.766	N	[00:00:31.734 19/12/1990]
[00:00:31.734 19/12/1990]	N	0.758	N	[00:00:32.492 19/12/1990]
[00:00:32.492 19/12/1990]	N	0.758	N	[00:00:33.250 19/12/1990]
[00:00:33.250 19/12/1990]	N	0.750	N	[00:00:34.000 19/12/1990]
[00:00:34.000 19/12/1990]	N	0.750	N	[00:00:34.750 19/12/1990]
[00:00:34.750 19/12/1990]	N	0.750	N	[00:00:35.500 19/12/1990]
[00:00:35.500 19/12/1990]	N	0.750	N	[00:00:36.250 19/12/1990]
[00:00:36.250 19/12/1990]	N	0.742	N	[00:00:36.992 19/12/1990]
[00:00:36.992 19/12/1990]	N	0.734	N	[00:00:37.727 19/12/1990]
[00:00:37.727 19/12/1990]	N	0.742	N	[00:00:38.469 19/12/1990]
[00:00:38.469 19/12/1990]	N	0.734	N	[00:00:39.203 19/12/1990]
[00:00:39.203 19/12/1990]	N	0.742	N	[00:00:39.945 19/12/1990]
[00:00:39.945 19/12/1990]	N	0.734	N	[00:00:40.680 19/12/1990]
[00:00:40.680 19/12/1990]	N	0.711	N	[00:00:41.391 19/12/1990]
[00:00:41.391 19/12/1990]	N	0.727	N	[00:00:42.117 19/12/1990]
[00:00:42.117 19/12/1990]	N	0.711	N	[00:00:42.828 19/12/1990]
[00:00:42.828 19/12/1990]	N	0.719	N	[00:00:43.547 19/12/1990]
[00:00:43.547 19/12/1990]	N	0.711	N	[00:00:44.258 19/12/1990]
[00:00:44.258 19/12/1990]	N	0.719	N	[00:00:44.977 19/12/1990]
[00:00:44.977 19/12/1990]	N	0.734	N	[00:00:45.711 19/12/1990]
[00:00:45.711 19/12/1990]	N	0.734	N	[00:00:46.445 19/12/1990]
[00:00:46.445 19/12/1990]	N	0.734	N	[00:00:47.180 19/12/1990]
[00:00:47.180 19/12/1990]	N	0.734	N	[00:00:47.914 19/12/1990]
[00:00:47.914 19/12/1990]	N	0.727	N	[00:00:48.641 19/12/1990]
[00:00:48.641 19/12/1990]	N	0.734	N	[00:00:49.375 19/12/1990]
[00:00:49.375 19/12/1990]	N	0.727	N	[00:00:50.102 19/12/1990]
[00:00:50.102 19/12/1990]	N	0.719	N	[00:00:50.820 19/12/1990]
[00:00:50.820 19/12/1990]	N	0.719	N	[00:00:51.539 19/12/1990]
[00:00:51.539 19/12/1990]	N	0.727	N	[00:00:52.266 19/12/1990]
[00:00:52.266 19/12/1990]	N	0.734	N	[00:00:53.000 19/12/1990]
[00:00:53.000 19/12/1990]	N	0.734	N	[00:00:53.734 19/12/1990]
[00:00:53.734 19/12/1990]	N	0.734	N	[00:00:54.469 19/12/1990]
[00:00:54.469 19/12/1990]	N	0.742	N	[00:00:55.211 19/12/1990]
[00:00:55.211 19/12/1990]	N	0.758	N	[00:00:55.969 19/12/1990]
[00:00:55.969 19/12/1990]	N	0.750	N	[00:00:56.719 19/12/1990]
[00:00:56.719 19/12/1990]	N	0.742	N	[00:00:57.461 19/12/1990]
[00:00:57.461 19/12/1990]	N	0.750	N	[00:00:58.211 19/12/1990]
[00:00:58.211 19/12/1990]	N	0.742	N	[00:00:58.953 19/12/1990]
[00:00:58.953 19/12/1990]	N	0.734	N	[00:00:59.688 19/12/1990]
[00:00:59.688 19/12/1990]	N	1.414	Q	[00:01:01.102 19/12/1990]
[00:01:01.102 19/12/1990]	Q	0.703	N	[00:01:01.805 19/12/1990]
[00:01:01.805 19/12/1990]	N	0.695	N	[00:01:02.500 19/12/1990]
[00:01:02.500 19/12/1990]	N	0.695	N	[00:01:03.195 19/12/1990]
[00:01:03.195 19/12/1990]	N	0.711	N	[00:01:03.906 19/12/1990]
[00:01:03.906 19/12/1990]	N	0.703	N	[00:01:04.609 19/12/1990]
[00:01:04.609 19/12/1990]	N	0.719	N	[00:01:05.328 19/12/1990]
[00:01:05.328 19/12/1990]	N	0.703	N	[00:01:06.031 19/12/1990]
[00:01:06.031 19/12/1990]	N	0.742	N	[00:01:06.773 19/12/1990]
[00:01:06.773 19/12/1990]	N	0.836	N	[00:01:07.609 19/12/1990]
[00:01:07.609 19/12/1990]	N	0.727	N	[00:01:08.336 19/12/1990]
[00:01:08.336 19/12/1990]	N	0.844	N	[00:01:09.180 19/12/1990]
[00:01:09.180 19/12/1990]	N	0.812	N	[00:01:09.992 19/12/1990]
[00:01:09.992 19/12/1990]	N	0.812	N	[00:01:10.805 19/12/1990]
[00:01:10.805 19/12/1990]	N	0.820	N	[00:01:11.625 19/12/1990]
[00:01:11.625 19/12/1990]	N	0.836	N	[00:01:12.461 19/12/1990]
[00:01:12.461 19/12/1990]	N	0.836	N	[00:01:13.297 19/12/1990]
[00:01:13.297 19/12/1990]	N	0.828	N	[00:01:14.125 19/12/1990]
[00:01:14.125 19/12/1990]	N	0.836	N	[00:01:14.961 19/12/1990]
[00:01:14.961 19/12/1990]	N	0.844	N	[00:01:15.805 19/12/1990]
[00:01:15.805 19/12/1990]	N	0.828	N	[00:01:16.633 19/12/1990]
[00:01:16.633 19/12/1990]	N	0.820	N	[00:01:17.453 19/12/1990]
[00:01:17.453 19/12/1990]	N	0.805	N	[00:01:18.258 19/12/1990]
[00:01:18.258 19/12/1990]	N	0.773	N	[00:01:19.031 19/12/1990]
[00:01:19.031 19/12/1990]	N	0.750	N	[00:01:19.781 19/12/1990]
[00:01:19.781 19/12/1990]	N	0.758	N	[00:01:20.539 19/12/1990]
[00:01:20.539 19/12/1990]	N	0.750	N	[00:01:21.289 19/12/1990]
[00:01:21.289 19/12/1990]	N	0.766	N	[00:01:22.055 19/12/1990]
[00:01:22.055 19/12/1990]	N	0.750	N	[00:01:22.805 19/12/1990]
[00:01:22.805 19/12/1990]	N	0.766	N	[00:01:23.570 19/12/1990]
[00:01:23.570 19/12/1990]	N	0.766	N	[00:01:24.336 19/12/1990]
[00:01:24.336 19/12/1990]	N	0.781	N	[00:01:25.117 19/12/1990]
[00:01:25.117 19/12/1990]	N	0.781	N	[00:01:25.898 19/12/1990]
[00:01:25.898 19/12/1990]	N	0.789	N	[00:01:26.688 19/12/1990]
[00:01:26.688 19/12/1990]	N	0.805	N	[00:01:27.492 19/12/1990]
[00:01:27.492 19/12/1990]	N	0.828	N	[00:01:28.320 19/12/1990]
[00:01:28.320 19/12/1990]	N	0.836	N	[00:01:29.156 19/12/1990]
[00:01:29.156 19/12/1990]	N	0.461	V	[00:01:29.617 19/12/1990]
[00:01:29.617 19/12/1990]	V	1.164	N	[00:01:30.781 19/12/1990]
[00:01:30.781 19/12/1990]	N	0.852	N	[00:01:31.633 19/12/1990]
[00:01:31.633 19/12/1990]	N	0.445	V	[00:01:32.078 19/12/1990]
[00:01:32.078 19/12/1990]	V	1.172	N	[00:01:33.250 19/12/1990]
[00:01:33.250 19/12/1990]	N	0.836	N	[00:01:34.086 19/12/1990]
[00:01:34.086 19/12/1990]	N	0.820	N	[00:01:34.906 19/12/1990]
[00:01:34.906 19/12/1990]	N	0.812	N	[00:01:35.719 19/12/1990]
[00:01:35.719 19/12/1990]	N	0.820	N	[00:01:36.539 19/12/1990]
[00:01:36.539 19/12/1990]	N	0.797	N	[00:01:37.336 19/12/1990]
[00:01:37.336 19/12/1990]	N	0.773	N	[00:01:38.109 19/12/1990]
[00:01:38.109 19/12/1990]	N	0.766	N	[00:01:38.875 19/12/1990]
[00:01:38.875 19/12/1990]	N	0.758	N	[00:01:39.633 19/12/1990]
[00:01:39.633 19/12/1990]	N	0.750	N	[00:01:40.383 19/12/1990]
[00:01:40.383 19/12/1990]	N	0.734	N	[00:01:41.117 19/12/1990]
[00:01:41.117 19/12/1990]	N	0.734	N	[00:01:41.852 19/12/1990]
[00:01:41.852 19/12/1990]	N	0.766	N	[00:01:42.617 19/12/1990]
[00:01:42.617 19/12/1990]	N	0.781	N	[00:01:43.398 19/12/1990]
[00:01:43.398 19/12/1990]	N	0.773	N	[00:01:44.172 19/12/1990]
[00:01:44.172 19/12/1990]	N	0.781	N	[00:01:44.953 19/12/1990]
[00:01:44.953 19/12/1990]	N	0.773	N	[00:01:45.727 19/12/1990]
[00:01:45.727 19/12/1990]	N	0.789	N	[00:01:46.516 19/12/1990]
[00:01:46.516 19/12/1990]	N	0.773	N	[00:01:47.289 19/12/1990]
[00:01:47.289 19/12/1990]	N	0.766	N	[00:01:48.055 19/12/1990]
[00:01:48.055 19/12/1990]	N	0.750	N	[00:01:48.805 19/12/1990]
[00:01:48.805 19/12/1990]	N	0.750	N	[00:01:49.555 19/12/1990]
[00:01:49.555 19/12/1990]	N	0.750	N	[00:01:50.305 19/12/1990]
[00:01:50.305 19/12/1990]	N	0.742	N	[00:01:51.047 19/12/1990]
[00:01:51.047 19/12/1990]	N	0.742	N	[00:01:51.789 19/12/1990]
[00:01:51.789 19/12/1990]	N	0.750	N	[00:01:52.539 19/12/1990]
[00:01:52.539 19/12/1990]	N	0.750	N	[00:01:53.289 19/12/1990]
[00:01:53.289 19/12/1990]	N	0.766	N	[00:01:54.055 19/12/1990]
[00:01:54.055 19/12/1990]	N	0.766	N	[00:01:54.820 19/12/1990]
[00:01:54.820 19/12/1990]	N	0.766	N	[00:01:55.586 19/12/1990]
[00:01:55.586 19/12/1990]	N	0.758	N	[00:01:56.344 19/12/1990]
[00:01:56.344 19/12/1990]	N	0.766	N	[00:01:57.109 19/12/1990]
[00:01:57.109 19/12/1990]	N	0.758	N	[00:01:57.867 19/12/1990]
[00:01:57.867 19/12/1990]	N	0.758	N	[00:01:58.625 19/12/1990]
[00:01:58.625 19/12/1990]	N	0.750	N	[00:01:59.375 19/12/1990]
[00:01:59.375 19/12/1990]	N	0.750	N	[00:02:00.125 19/12/1990]
[00:02:00.125 19/12/1990]	N	0.734	N	[00:02:00.859 19/12/1990]
[00:02:00.859 19/12/1990]	N	0.742	N	[00:02:01.602 19/12/1990]
[00:02:01.602 19/12/1990]	N	1.469	Q	[00:02:03.070 19/12/1990]
[00:02:03.070 19/12/1990]	Q	0.742	N	[00:02:03.813 19/12/1990]
[00:02:03.813 19/12/1990]	N	0.750	N	[00:02:04.563 19/12/1990]
[00:02:04.563 19/12/1990]	N	0.758	N	[00:02:05.320 19/12/1990]
[00:02:05.320 19/12/1990]	N	0.758	N	[00:02:06.078 19/12/1990]
[00:02:06.078 19/12/1990]	N	0.766	N	[00:02:06.844 19/12/1990]
[00:02:06.844 19/12/1990]	N	0.758	N	[00:02:07.602 19/12/1990]
[00:02:07.602 19/12/1990]	N	0.758	N	[00:02:08.359 19/12/1990]
[00:02:08.359 19/12/1990]	N	0.750	N	[00:02:09.109 19/12/1990]
[00:02:09.109 19/12/1990]	N	0.742	N	[00:02:09.852 19/12/1990]
[00:02:09.852 19/12/1990]	N	0.742	N	[00:02:10.594 19/12/1990]
[00:02:10.594 19/12/1990]	N	0.727	N	[00:02:11.320 19/12/1990]
[00:02:11.320 19/12/1990]	N	0.453	V	[00:02:11.773 19/12/1990]
[00:02:11.773 19/12/1990]	V	0.992	N	[00:02:12.766 19/12/1990]
[00:02:12.766 19/12/1990]	N	0.719	N	[00:02:13.484 19/12/1990]
[00:02:13.484 19/12/1990]	N	0.711	N	[00:02:14.195 19/12/1990]
[00:02:14.195 19/12/1990]	N	0.711	N	[00:02:14.906 19/12/1990]
[00:02:14.906 19/12/1990]	N	0.711	N	[00:02:15.617 19/12/1990]
[00:02:15.617 19/12/1990]	N	0.711	N	[00:02:16.328 19/12/1990]
[00:02:16.328 19/12/1990]	N	0.711	N	[00:02:17.039 19/12/1990]
[00:02:17.039 19/12/1990]	N	0.711	N	[00:02:17.750 19/12/1990]
[00:02:17.750 19/12/1990]	N	0.703	N	[00:02:18.453 19/12/1990]
[00:02:18.453 19/12/1990]	N	0.703	N	[00:02:19.156 19/12/1990]
[00:02:19.156 19/12/1990]	N	0.703	N	[00:02:19.859 19/12/1990]
[00:02:19.859 19/12/1990]	N	0.703	N	[00:02:20.563 19/12/1990]
[00:02:20.563 19/12/1990]	N	0.703	N	[00:02:21.266 19/12/1990]
[00:02:21.266 19/12/1990]	N	0.695	N	[00:02:21.961 19/12/1990]
[00:02:21.961 19/12/1990]	N	0.703	N	[00:02:22.664 19/12/1990]
[00:02:22.664 19/12/1990]	N	0.680	N	[00:02:23.344 19/12/1990]
[00:02:23.344 19/12/1990]	N	0.711	N	[00:02:24.055 19/12/1990]
[00:02:24.055 19/12/1990]	N	0.695	N	[00:02:24.750 19/12/1990]
[00:02:24.750 19/12/1990]	N	0.695	N	[00:02:25.445 19/12/1990]
[00:02:25.445 19/12/1990]	N	0.703	N	[00:02:26.148 19/12/1990]
[00:02:26.148 19/12/1990]	N	0.703	N	[00:02:26.852 19/12/1990]
[00:02:26.852 19/12/1990]	N	0.711	N	[00:02:27.563 19/12/1990]
[00:02:27.563 19/12/1990]	N	5.008	N	[00:02:32.570 19/12/1990]
[00:02:32.570 19/12/1990]	N	0.703	N	[00:02:33.273 19/12/1990]
[00:02:33.273 19/12/1990]	N	0.703	N	[00:02:33.977 19/12/1990]
[00:02:33.977 19/12/1990]	N	0.688	N	[00:02:34.664 19/12/1990]
[00:02:34.664 19/12/1990]	N	0.695	N	[00:02:35.359 19/12/1990]
[00:02:35.359 19/12/1990]	N	0.688	N	[00:02:36.047 19/12/1990]
[00:02:36.047 19/12/1990]	N	0.688	N	[00:02:36.734 19/12/1990]
[00:02:36.734 19/12/1990]	N	0.672	N	[00:02:37.406 19/12/1990]
[00:02:37.406 19/12/1990]	N	0.688	N	[00:02:38.094 19/12/1990]
[00:02:38.094 19/12/1990]	N	0.680	N	[00:02:38.773 19/12/1990]
[00:02:38.773 19/12/1990]	N	0.680	N	[00:02:39.453 19/12/1990]
[00:02:39.453 19/12/1990]	N	0.688	N	[00:02:40.141 19/12/1990]
[00:02:40.141 19/12/1990]	N	0.695	N	[00:02:40.836 19/12/1990]
[00:02:40.836 19/12/1990]	N	0.688	N	[00:02:41.523 19/12/1990]
[00:02:41.523 19/12/1990]	N	0.680	N	[00:02:42.203 19/12/1990]
[00:02:42.203 19/12/1990]	N	0.688	N	[00:02:42.891 19/12/1990]
[00:02:42.891 19/12/1990]	N	0.695	N	[00:02:43.586 19/12/1990]
[00:02:43.586 19/12/1990]	N	0.703	N	[00:02:44.289 19/12/1990]
[00:02:44.289 19/12/1990]	N	0.711	N	[00:02:45.000 19/12/1990]
[00:02:45.000 19/12/1990]	N	0.734	N	[00:02:45.734 19/12/1990]
[00:02:45.734 19/12/1990]	N	0.734	N	[00:02:46.469 19/12/1990]
[00:02:46.469 19/12/1990]	N	0.742	N	[00:02:47.211 19/12/1990]
[00:02:47.211 19/12/1990]	N	0.750	N	[00:02:47.961 19/12/1990]
[00:02:47.961 19/12/1990]	N	0.758	N	[00:02:48.719 19/12/1990]
[00:02:48.719 19/12/1990]	N	0.758	N	[00:02:49.477 19/12/1990]
[00:02:49.477 19/12/1990]	N	0.758	N	[00:02:50.234 19/12/1990]
[00:02:50.234 19/12/1990]	N	0.766	N	[00:02:51.000 19/12/1990]
[00:02:51.000 19/12/1990]	N	0.766	N	[00:02:51.766 19/12/1990]
[00:02:51.766 19/12/1990]	N	0.773	N	[00:02:52.539 19/12/1990]
[00:02:52.539 19/12/1990]	N	0.773	N	[00:02:53.313 19/12/1990]
[00:02:53.313 19/12/1990]	N	0.773	N	[00:02:54.086 19/12/1990]
[00:02:54.086 19/12/1990]	N	0.781	N	[00:02:54.867 19/12/1990]
[00:02:54.867 19/12/1990]	N	0.773	N	[00:02:55.641 19/12/1990]
[00:02:55.641 19/12/1990]	N	0.781	N	[00:02:56.422 19/12/1990]
[00:02:56.422 19/12/1990]	N	0.773	N	[00:02:57.195 19/12/1990]
[00:02:57.195 19/12/1990]	N	0.773	N	[00:02:57.969 19/12/1990]
[00:02:57.969 19/12/1990]	N	0.766	N	[00:02:58.734 19/12/1990]
[00:02:58.734 19/12/1990]	N	0.766	N	[00:02:59.500 19/12/1990]
[00:02:59.500 19/12/1990]	N	0.758	N	[00:03:00.258 19/12/1990]
[00:03:00.258 19/12/1990]	N	0.758	N	[00:03:01.016 19/12/1990]
[00:03:01.016 19/12/1990]	N	0.758	N	[00:03:01.773 19/12/1990]
[00:03:01.773 19/12/1990]	N	0.742	N	[00:03:02.516 19/12/1990]
[00:03:02.516 19/12/1990]	N	0.742	N	[00:03:03.258 19/12/1990]
[00:03:03.258 19/12/1990]	N	0.742	N	[00:03:04.000 19/12/1990]
[00:03:04.000 19/12/1990]	N	0.734	N	[00:03:04.734 19/12/1990]
[00:03:04.734 19/12/1990]	N	0.734	N	[00:03:05.469 19/12/1990]
[00:03:05.469 19/12/1990]	N	0.742	N	[00:03:06.211 19/12/1990]
[00:03:06.211 19/12/1990]	N	0.742	N	[00:03:06.953 19/12/1990]
[00:03:06.953 19/12/1990]	N	0.750	N	[00:03:07.703 19/12/1990]
[00:03:07.703 19/12/1990]	N	0.742	N	[00:03:08.445 19/12/1990]
[00:03:08.445 19/12/1990]	N	0.742	N	[00:03:09.188 19/12/1990]
[00:03:09.188 19/12/1990]	N	0.758	N	[00:03:09.945 19/12/1990]
[00:03:09.945 19/12/1990]	N	0.750	N	[00:03:10.695 19/12/1990]
[00:03:10.695 19/12/1990]	N	0.758	N	[00:03:11.453 19/12/1990]
[00:03:11.453 19/12/1990]	N	0.758	N	[00:03:12.211 19/12/1990]
[00:03:12.211 19/12/1990]	N	0.766	N	[00:03:12.977 19/12/1990]
[00:03:12.977 19/12/1990]	N	0.766	N	[00:03:13.742 19/12/1990]
[00:03:13.742 19/12/1990]	N	0.766	N	[00:03:14.508 19/12/1990]
[00:03:14.508 19/12/1990]	N	0.750	N	[00:03:15.258 19/12/1990]
[00:03:15.258 19/12/1990]	N	0.766	N	[00:03:16.023 19/12/1990]
[00:03:16.023 19/12/1990]	N	0.750	N	[00:03:16.773 19/12/1990]
[00:03:16.773 19/12/1990]	N	0.750	N	[00:03:17.523 19/12/1990]
[00:03:17.523 19/12/1990]	N	0.742	N	[00:03:18.266 19/12/1990]
[00:03:18.266 19/12/1990]	N	0.734	N	[00:03:19.000 19/12/1990]
[00:03:19.000 19/12/1990]	N	0.742	N	[00:03:19.742 19/12/1990]
[00:03:19.742 19/12/1990]	N	0.742	N	[00:03:20.484 19/12/1990]
[00:03:20.484 19/12/1990]	N	0.742	N	[00:03:21.227 19/12/1990]
[00:03:21.227 19/12/1990]	N	0.750	N	[00:03:21.977 19/12/1990]
[00:03:21.977 19/12/1990]	N	0.750	N	[00:03:22.727 19/12/1990]
[00:03:22.727 19/12/1990]	N	0.750	N	[00:03:23.477 19/12/1990]
[00:03:23.477 19/12/1990]	N	0.750	N	[00:03:24.227 19/12/1990]
[00:03:24.227 19/12/1990]	N	0.742	N	[00:03:24.969 19/12/1990]
[00:03:24.969 19/12/1990]	N	0.750	N	[00:03:25.719 19/12/1990]
[00:03:25.719 19/12/1990]	N	0.742	N	[00:03:26.461 19/12/1990]
[00:03:26.461 19/12/1990]	N	0.727	N	[00:03:27.188 19/12/1990]
[00:03:27.188 19/12/1990]	N	0.734	N	[00:03:27.922 19/12/1990]
[00:03:27.922 19/12/1990]	N	0.727	N	[00:03:28.648 19/12/1990]
[00:03:28.648 19/12/1990]	N	0.734	N	[00:03:29.383 19/12/1990]
[00:03:29.383 19/12/1990]	N	0.734	N	[00:03:30.117 19/12/1990]
[00:03:30.117 19/12/1990]	N	0.750	N	[00:03:30.867 19/12/1990]
[00:03:30.867 19/12/1990]	N	0.750	N	[00:03:31.617 19/12/1990]
[00:03:31.617 19/12/1990]	N	0.750	N	[00:03:32.367 19/12/1990]
[00:03:32.367 19/12/1990]	N	0.219	Q	[00:03:32.586 19/12/1990]
[00:03:32.586 19/12/1990]	Q	0.539	N	[00:03:33.125 19/12/1990]
[00:03:33.125 19/12/1990]	N	0.789	N	[00:03:33.914 19/12/1990]
[00:03:33.914 19/12/1990]	N	0.453	Q	[00:03:34.367 19/12/1990]
[00:03:34.367 19/12/1990]	Q	1.117	N	[00:03:35.484 19/12/1990]
[00:03:35.484 19/12/1990]	N	0.758	N	[00:03:36.242 19/12/1990]
[00:03:36.242 19/12/1990]	N	0.805	N	[00:03:37.047 19/12/1990]
[00:03:37.047 19/12/1990]	N	0.789	N	[00:03:37.836 19/12/1990]
[00:03:37.836 19/12/1990]	N	0.805	N	[00:03:38.641 19/12/1990]
[00:03:38.641 19/12/1990]	N	0.805	N	[00:03:39.445 19/12/1990]
[00:03:39.445 19/12/1990]	N	0.797	N	[00:03:40.242 19/12/1990]
[00:03:40.242 19/12/1990]	N	0.789	N	[00:03:41.031 19/12/1990]
[00:03:41.031 19/12/1990]	N	0.797	N	[00:03:41.828 19/12/1990]
[00:03:41.828 19/12/1990]	N	0.789	N	[00:03:42.617 19/12/1990]
[00:03:42.617 19/12/1990]	N	0.789	N	[00:03:43.406 19/12/1990]
